,game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium
6940,2024_16_DEN_LAC,2024,REG,16,2024-12-22,Sunday,16:05,DEN,,LAC,,Home,,,,2024122207,,,202412220sdg,,401671749,,7,7,,,,,,,,,1,dome,matrixturf,,,,,,,Sean Payton,Jim Harbaugh,,LAX01,SoFi Stadium
6941,2024_16_MIN_SEA,2024,REG,16,2024-12-22,Sunday,16:05,MIN,,SEA,,Home,,,,2024122208,,,202412220sea,,401671759,,6,7,,,,,,,,,0,outdoors,fieldturf,,,,,,,Kevin O'Connell,Mike Macdonald,,SEA00,Lumen Field
6942,2024_16_JAX_LV,2024,REG,16,2024-12-22,Sunday,16:25,JAX,,LV,,Home,,,,2024122209,,,202412220rai,,401671673,,7,6,,,,,,,,,0,dome,grass,,,,,,,Doug Pederson,Antonio Pierce,,VEG00,Allegiant Stadium
6943,2024_16_SF_MIA,2024,REG,16,2024-12-22,Sunday,16:25,SF,,MIA,,Home,,,,2024122210,,,202412220mia,,401671874,,10,7,,,,,,,,,0,outdoors,grass,,,,,,,Kyle Shanahan,Mike McDaniel,,MIA00,Hard Rock Stadium
6944,2024_16_TB_DAL,2024,REG,16,2024-12-22,Sunday,20:20,TB,,DAL,,Home,,,,2024122211,,,202412220dal,,401671790,,7,7,,,,,,,,,0,closed,matrixturf,,,,,,,Todd Bowles,Mike McCarthy,,DAL00,AT&T Stadium
6945,2024_16_NO_GB,2024,REG,16,2024-12-23,Monday,20:15,NO,,GB,,Home,,,,2024122300,,,202412230gnb,,401671692,,8,8,,,,,,,,,0,outdoors,grass,,,,,,,Dennis Allen,Matt LaFleur,,GNB00,Lambeau Field
6946,2024_17_KC_PIT,2024,REG,17,2024-12-25,Wednesday,13:00,KC,,PIT,,Home,,,,2024122500,,,202412250pit,,401671799,,4,4,,,,,,,,,0,outdoors,grass,,,,,,,Andy Reid,Mike Tomlin,,PIT00,Acrisure Stadium
6947,2024_17_BAL_HOU,2024,REG,17,2024-12-25,Wednesday,16:30,BAL,,HOU,,Home,,,,2024122501,,,202412250htx,,401671800,,4,4,,,,,,,,,0,closed,astroturf,,,,,,,John Harbaugh,DeMeco Ryans,,HOU00,NRG Stadium
6948,2024_17_SEA_CHI,2024,REG,17,2024-12-26,Thursday,20:15,SEA,,CHI,,Home,,,,2024122600,,,202412260chi,,401671876,,4,4,,,,,,,,,0,outdoors,grass,,,,,,,Mike Macdonald,Matt Eberflus,,CHI98,Soldier Field
6949,2024_17_NYJ_BUF,2024,REG,17,2024-12-29,Sunday,13:00,NYJ,,BUF,,Home,,,,2024122900,,,202412290buf,,401671495,,7,7,,,,,,,,,1,outdoors,a_turf,,,,,,,Robert Saleh,Sean McDermott,,BUF00,New Era Field
6950,2024_17_DEN_CIN,2024,REG,17,2024-12-29,Sunday,13:00,DEN,,CIN,,Home,,,,2024122900,,,202412290cin,,401671835,,7,10,,,,,,,,,0,outdoors,fieldturf,,,,,,,Sean Payton,Zac Taylor,,CIN00,Paycor Stadium
6951,2024_17_TEN_JAX,2024,REG,17,2024-12-29,Sunday,13:00,TEN,,JAX,,Home,,,,2024122901,,,202412290jax,,401671634,,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Brian Callahan,Doug Pederson,,JAX00,TIAA Bank Stadium
6952,2024_17_ARI_LA,2024,REG,17,2024-12-29,Sunday,13:00,ARI,,LA,,Home,,,,2024122901,,,202412290ram,,401671829,,7,7,,,,,,,,,1,dome,matrixturf,,,,,,,Jonathan Gannon,Sean McVay,,LAX01,SoFi Stadium
6953,2024_17_GB_MIN,2024,REG,17,2024-12-29,Sunday,13:00,GB,,MIN,,Home,,,,2024122902,,,202412290min,,401671725,,6,7,,,,,,,,,1,dome,sportturf,,,,,,,Matt LaFleur,Kevin O'Connell,,MIN01,U.S. Bank Stadium
6954,2024_17_LAC_NE,2024,REG,17,2024-12-29,Sunday,13:00,LAC,,NE,,Home,,,,2024122902,,,202412290nwe,,401671832,,7,7,,,,,,,,,0,outdoors,fieldturf,,,,,,,Jim Harbaugh,Jerod Mayo,,BOS00,Gillette Stadium
6955,2024_17_LV_NO,2024,REG,17,2024-12-29,Sunday,13:00,LV,,NO,,Home,,,,2024122903,,,202412290nor,,401671738,,7,6,,,,,,,,,0,dome,sportturf,,,,,,,Antonio Pierce,Dennis Allen,,NOR00,Mercedes-Benz Superdome
6956,2024_17_IND_NYG,2024,REG,17,2024-12-29,Sunday,13:00,IND,,NYG,,Home,,,,2024122903,,,202412290nyg,,401671846,,7,7,,,,,,,,,0,outdoors,fieldturf,,,,,,,Shane Steichen,Brian Daboll,,NYC01,MetLife Stadium
6957,2024_17_CAR_TB,2024,REG,17,2024-12-29,Sunday,13:00,CAR,,TB,,Home,,,,2024122904,,,202412290tam,,401671653,,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Dave Canales,Todd Bowles,,TAM00,Raymond James Stadium
6958,2024_17_ATL_WAS,2024,REG,17,2024-12-29,Sunday,13:00,ATL,,WAS,,Home,,,,2024122904,,,202412290was,,401671842,,7,7,,,,,,,,,0,outdoors,grass,,,,,,,Raheem Morris,Dan Quinn,,WAS00,FedExField
6959,2024_17_DAL_PHI,2024,REG,17,2024-12-29,Sunday,16:25,DAL,,PHI,,Home,,,,2024122905,,,202412290phi,,401671765,,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Mike McCarthy,Nick Sirianni,,PHI00,Lincoln Financial Field
6960,2024_17_MIA_CLE,2024,REG,17,2024-12-29,Sunday,20:20,MIA,,CLE,,Home,,,,2024122906,,,202412290cle,,401671877,,7,10,,,,,,,,,0,outdoors,grass,,,,,,,Mike McDaniel,Kevin Stefanski,,CLE00,FirstEnergy Stadium
6961,2024_17_DET_SF,2024,REG,17,2024-12-30,Monday,20:15,DET,,SF,,Home,,,,2024123000,,,202412300sfo,,401671698,,8,8,,,,,,,,,0,outdoors,grass,,,,,,,Dan Campbell,Kyle Shanahan,,SFO01,Levi's Stadium
6962,2024_18_SF_ARI,2024,REG,18,2025-01-05,Sunday,13:00,SF,,ARI,,Home,,,,2025010500,,,202501050crd,,401671845,,6,7,,,,,,,,,1,closed,grass,,,,,,,Kyle Shanahan,Jonathan Gannon,,PHO00,State Farm Stadium
6963,2024_18_CAR_ATL,2024,REG,18,2025-01-05,Sunday,13:00,CAR,,ATL,,Home,,,,2025010501,,,202501050atl,,401671827,,7,7,,,,,,,,,1,closed,fieldturf,,,,,,,Dave Canales,Raheem Morris,,ATL97,Mercedes-Benz Stadium
6964,2024_18_CLE_BAL,2024,REG,18,2025-01-05,Sunday,13:00,CLE,,BAL,,Home,,,,2025010502,,,202501050rav,,401671834,,7,11,,,,,,,,,1,outdoors,grass,,,,,,,Kevin Stefanski,John Harbaugh,,BAL00,M&T Bank Stadium
6965,2024_18_WAS_DAL,2024,REG,18,2025-01-05,Sunday,13:00,WAS,,DAL,,Home,,,,2025010503,,,202501050dal,,401671840,,7,7,,,,,,,,,1,closed,matrixturf,,,,,,,Dan Quinn,Mike McCarthy,,DAL00,AT&T Stadium
6966,2024_18_KC_DEN,2024,REG,18,2025-01-05,Sunday,13:00,KC,,DEN,,Home,,,,2025010504,,,202501050den,,401671838,,11,7,,,,,,,,,1,outdoors,grass,,,,,,,Andy Reid,Sean Payton,,DEN00,Empower Field at Mile High
6967,2024_18_MIN_DET,2024,REG,18,2025-01-05,Sunday,13:00,MIN,,DET,,Home,,,,2025010505,,,202501050det,,401671843,,7,6,,,,,,,,,1,dome,fieldturf,,,,,,,Kevin O'Connell,Dan Campbell,,DET00,Ford Field
6968,2024_18_CHI_GB,2024,REG,18,2025-01-05,Sunday,13:00,CHI,,GB,,Home,,,,2025010506,,,202501050gnb,,401671844,,10,7,,,,,,,,,1,outdoors,grass,,,,,,,Matt Eberflus,Matt LaFleur,,GNB00,Lambeau Field
6969,2024_18_JAX_IND,2024,REG,18,2025-01-05,Sunday,13:00,JAX,,IND,,Home,,,,2025010507,,,202501050clt,,401671837,,7,7,,,,,,,,,1,closed,fieldturf,,,,,,,Doug Pederson,Shane Steichen,,IND00,Lucas Oil Stadium
6970,2024_18_SEA_LA,2024,REG,18,2025-01-05,Sunday,13:00,SEA,,LA,,Home,,,,2025010508,,,202501050ram,,401671830,,10,7,,,,,,,,,1,dome,matrixturf,,,,,,,Mike Macdonald,Sean McVay,,LAX01,SoFi Stadium
6971,2024_18_LAC_LV,2024,REG,18,2025-01-05,Sunday,13:00,LAC,,LV,,Home,,,,2025010509,,,202501050rai,,401671839,,7,7,,,,,,,,,1,dome,grass,,,,,,,Jim Harbaugh,Antonio Pierce,,VEG00,Allegiant Stadium
6972,2024_18_BUF_NE,2024,REG,18,2025-01-05,Sunday,13:00,BUF,,NE,,Home,,,,2025010510,,,202501050nwe,,401671831,,7,7,,,,,,,,,1,outdoors,fieldturf,,,,,,,Sean McDermott,Jerod Mayo,,BOS00,Gillette Stadium
6973,2024_18_MIA_NYJ,2024,REG,18,2025-01-05,Sunday,13:00,MIA,,NYJ,,Home,,,,2025010511,,,202501050nyj,,401671833,,7,7,,,,,,,,,1,outdoors,fieldturf,,,,,,,Mike McDaniel,Robert Saleh,,NYC01,MetLife Stadium
6974,2024_18_NYG_PHI,2024,REG,18,2025-01-05,Sunday,13:00,NYG,,PHI,,Home,,,,2025010512,,,202501050phi,,401671841,,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Brian Daboll,Nick Sirianni,,PHI00,Lincoln Financial Field
6975,2024_18_CIN_PIT,2024,REG,18,2025-01-05,Sunday,13:00,CIN,,PIT,,Home,,,,2025010513,,,202501050pit,,401671836,,7,11,,,,,,,,,1,outdoors,grass,,,,,,,Zac Taylor,Mike Tomlin,,PIT00,Acrisure Stadium
6976,2024_18_NO_TB,2024,REG,18,2025-01-05,Sunday,13:00,NO,,TB,,Home,,,,2025010514,,,202501050tam,,401671828,,7,7,,,,,,,,,1,outdoors,grass,,,,,,,Dennis Allen,Todd Bowles,,TAM00,Raymond James Stadium
6977,2024_18_HOU_TEN,2024,REG,18,2025-01-05,Sunday,13:00,HOU,,TEN,,Home,,,,2025010515,,,202501050oti,,401671826,,11,7,,,,,,,,,1,outdoors,grass,,,,,,,DeMeco Ryans,Brian Callahan,,NAS00,Nissan Stadium
